month,year,town,flat_type,block,street_name,address,storey_range,storey,floor_area_sqm,flat_model,lease_commence_date,lease_remaining,resale_price,distance_mrt,distance_towncentre,park,near_pop_sch,connected,period
2014-12,2014,TAMPINES,3 ROOM,450,TAMPINES ST 42,450 TAMPINES ST 42,07 TO 09,8,74,Model A,1985,70,350000,0.36,1,1,0,1,2
2014-12,2014,TAMPINES,3 ROOM,450,TAMPINES ST 42,450 TAMPINES ST 42,10 TO 12,11,74,Model A,1985,70,340000,0.36,1,1,0,1,2
2014-12,2014,TAMPINES,EXECUTIVE,495C,TAMPINES ST 43,495C TAMPINES ST 43,01 TO 03,2,147,Apartment,1994,79,580000,0.85,1.31,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,434,TAMPINES ST 43,434 TAMPINES ST 43,10 TO 12,11,105,Model A,1986,71,430000,0.48,1.06,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,433,TAMPINES ST 43,433 TAMPINES ST 43,01 TO 03,2,89,Simplified,1987,72,382000,0.51,1,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,261,TAMPINES ST 21,261 TAMPINES ST 21,07 TO 09,8,78,Model A,1984,69,355000,0.45,0.9,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,448,TAMPINES ST 42,448 TAMPINES ST 42,07 TO 09,8,74,Model A,1985,70,350000,0.43,0.92,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,448,TAMPINES ST 42,448 TAMPINES ST 42,10 TO 12,11,74,Model A,1985,70,339000,0.43,0.92,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,432,TAMPINES ST 41,432 TAMPINES ST 41,01 TO 03,2,84,Simplified,1986,71,375000,0.55,0.92,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,273,TAMPINES ST 22,273 TAMPINES ST 22,10 TO 12,11,73,Model A,1984,69,378800,0.95,1.09,0,0,1,2
2014-12,2014,TAMPINES,EXECUTIVE,230G,TAMPINES ST 21,230G TAMPINES ST 21,04 TO 06,5,148,Apartment,1993,78,680000,0.49,0.81,0,0,1,2
2014-12,2014,TAMPINES,EXECUTIVE,230G,TAMPINES ST 21,230G TAMPINES ST 21,07 TO 09,8,150,Apartment,1993,78,677500,0.49,0.81,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,272,TAMPINES ST 22,272 TAMPINES ST 22,04 TO 06,5,112,Model A,1984,69,439300,0.93,1.04,0,0,1,2
2014-12,2014,TAMPINES,EXECUTIVE,430,TAMPINES ST 41,430 TAMPINES ST 41,01 TO 03,2,148,Maisonette,1986,71,580000,0.61,0.84,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,265,TAMPINES ST 21,265 TAMPINES ST 21,04 TO 06,5,103,Model A,1984,69,410000,0.65,0.84,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,274,TAMPINES ST 22,274 TAMPINES ST 22,01 TO 03,2,103,Model A,1984,69,455000,1.02,1.08,0,0,0,2
2014-12,2014,TAMPINES,4 ROOM,274,TAMPINES ST 22,274 TAMPINES ST 22,04 TO 06,5,105,Model A,1984,69,429000,1.02,1.08,0,0,0,2
2014-12,2014,TAMPINES,3 ROOM,271,TAMPINES ST 21,271 TAMPINES ST 21,04 TO 06,5,75,Model A,1984,69,349000,0.87,0.9,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,108,TAMPINES ST 11,108 TAMPINES ST 11,10 TO 12,11,103,Model A,1984,69,420000,1.02,1.02,0,0,0,2
2014-12,2014,TAMPINES,3 ROOM,417,TAMPINES ST 41,417 TAMPINES ST 41,10 TO 12,11,69,Improved,1985,70,350000,0.62,0.62,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,236,TAMPINES ST 21,236 TAMPINES ST 21,07 TO 09,8,73,Model A,1984,69,358000,0.47,0.47,0,0,1,2
2014-12,2014,TAMPINES,4 ROOM,247,TAMPINES ST 21,247 TAMPINES ST 21,10 TO 12,11,91,New Generation,1984,69,442800,0.54,0.54,0,0,1,2
2014-12,2014,TAMPINES,EXECUTIVE,245,TAMPINES ST 21,245 TAMPINES ST 21,10 TO 12,11,150,Maisonette,1984,69,752000,0.44,0.44,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,408,TAMPINES ST 41,408 TAMPINES ST 41,01 TO 03,2,69,Improved,1985,70,323800,0.47,0.47,1,0,1,2
2014-12,2014,TAMPINES,4 ROOM,409,TAMPINES ST 41,409 TAMPINES ST 41,10 TO 12,11,104,Model A,1986,71,498000,0.49,0.49,1,0,1,2
2014-12,2014,TAMPINES,4 ROOM,140,TAMPINES ST 12,140 TAMPINES ST 12,04 TO 06,5,91,New Generation,1984,69,435000,0.64,0.84,0,1,1,2
2014-12,2014,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,149 TAMPINES ST 12,04 TO 06,5,150,Maisonette,1984,69,800000,0.42,0.42,0,1,1,2
2014-12,2014,TAMPINES,EXECUTIVE,943,TAMPINES AVE 5,943 TAMPINES AVE 5,04 TO 06,5,146,Maisonette,1988,73,720000,0.57,0.57,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,935,TAMPINES ST 91,935 TAMPINES ST 91,01 TO 03,2,106,Model A,1984,69,450000,0.29,1.08,0,1,1,2
2014-12,2014,TAMPINES,EXECUTIVE,942,TAMPINES AVE 5,942 TAMPINES AVE 5,04 TO 06,5,146,Maisonette,1988,73,730000,0.53,0.65,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,930,TAMPINES ST 91,930 TAMPINES ST 91,01 TO 03,2,104,Model A,1984,69,405000,0.14,1.09,0,1,1,2
2014-12,2014,TAMPINES,3 ROOM,914,TAMPINES ST 91,914 TAMPINES ST 91,13 TO 15,14,73,Model A,1984,69,368000,0.41,0.78,0,1,1,2
2014-12,2014,TAMPINES,3 ROOM,909,TAMPINES AVE 4,909 TAMPINES AVE 4,01 TO 03,2,73,Model A,1984,69,340000,0.53,0.68,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,931,TAMPINES ST 91,931 TAMPINES ST 91,01 TO 03,2,102,Model A,1984,69,410000,0.08,1.12,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,933,TAMPINES ST 91,933 TAMPINES ST 91,04 TO 06,5,104,Model A,1985,70,400000,0.04,1.19,0,1,1,2
2014-12,2014,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,515C TAMPINES CTRL 7,13 TO 15,14,108,DBSS,2008,93,690000,0.55,0.55,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,913,TAMPINES ST 91,913 TAMPINES ST 91,01 TO 03,2,104,Model A,1984,69,405000,0.37,0.84,0,1,1,2
2014-12,2014,TAMPINES,5 ROOM,515A,TAMPINES CTRL 7,515A TAMPINES CTRL 7,07 TO 09,8,109,DBSS,2008,93,662000,0.55,0.55,0,1,1,2
2014-12,2014,TAMPINES,5 ROOM,515A,TAMPINES CTRL 7,515A TAMPINES CTRL 7,10 TO 12,11,110,DBSS,2008,93,678000,0.55,0.55,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,805,TAMPINES AVE 4,805 TAMPINES AVE 4,07 TO 09,8,91,New Generation,1985,70,420000,0.13,1.18,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,819,TAMPINES ST 81,819 TAMPINES ST 81,07 TO 09,8,93,New Generation,1984,69,397000,0.36,1.01,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,701,TAMPINES ST 71,701 TAMPINES ST 71,10 TO 12,11,102,Model A,1997,82,483000,0.71,0.71,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,716,TAMPINES ST 71,716 TAMPINES ST 71,10 TO 12,11,99,Model A,1997,82,450000,0.85,0.85,0,0,1,2
2014-12,2014,TAMPINES,3 ROOM,814,TAMPINES ST 81,814 TAMPINES ST 81,10 TO 12,11,73,Model A,1984,69,343000,0.28,1.12,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,862,TAMPINES ST 83,862 TAMPINES ST 83,10 TO 12,11,104,Model A,1988,73,442000,0.73,0.73,0,1,1,2
2014-12,2014,TAMPINES,5 ROOM,855,TAMPINES ST 83,855 TAMPINES ST 83,10 TO 12,11,122,Improved,1987,72,512000,0.86,0.86,1,1,1,2
2014-12,2014,TAMPINES,4 ROOM,836,TAMPINES ST 82,836 TAMPINES ST 82,13 TO 15,14,104,Model A,1985,70,450000,0.67,1.01,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,866,TAMPINES ST 83,866 TAMPINES ST 83,01 TO 03,2,104,Model A,1989,74,435000,0.94,0.94,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,841,TAMPINES ST 83,841 TAMPINES ST 83,04 TO 06,5,84,Simplified,1986,71,380000,0.79,1.02,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,841,TAMPINES ST 83,841 TAMPINES ST 83,07 TO 09,8,84,Simplified,1986,71,385000,0.79,1.02,0,1,1,2
2014-12,2014,TAMPINES,5 ROOM,734,TAMPINES ST 71,734 TAMPINES ST 71,07 TO 09,8,123,Improved,1997,82,520000,1.02,1.02,0,0,0,2
2014-12,2014,TAMPINES,4 ROOM,731,TAMPINES ST 71,731 TAMPINES ST 71,04 TO 06,5,104,Model A,1997,82,445000,1.01,1.01,0,1,0,2
2014-12,2014,TAMPINES,4 ROOM,735,TAMPINES ST 72,735 TAMPINES ST 72,07 TO 09,8,100,Model A,1997,82,433000,1.1,1.1,0,0,0,2
2014-12,2014,TAMPINES,4 ROOM,833,TAMPINES ST 83,833 TAMPINES ST 83,04 TO 06,5,84,Simplified,1985,70,370000,0.75,1.12,0,1,1,2
2014-12,2014,TAMPINES,3 ROOM,827,TAMPINES ST 81,827 TAMPINES ST 81,01 TO 03,2,67,New Generation,1987,72,295500,0.7,1.19,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,883,TAMPINES ST 84,883 TAMPINES ST 84,07 TO 09,8,104,Model A,1988,73,455000,0.94,1.19,0,1,1,2
2014-12,2014,TAMPINES,4 ROOM,884,TAMPINES ST 83,884 TAMPINES ST 83,10 TO 12,11,104,Model A,1988,73,446000,0.93,1.22,0,1,1,2
2014-12,2014,TAMPINES,5 ROOM,873,TAMPINES ST 84,873 TAMPINES ST 84,04 TO 06,5,121,Improved,1988,73,455000,1.16,1.21,0,1,0,2
2014-12,2014,TAMPINES,3 ROOM,894A,TAMPINES ST 81,894A TAMPINES ST 81,10 TO 12,11,74,Model A,1988,73,350000,0.77,1.46,0,1,1,2
2014-12,2014,TAMPINES,3 ROOM,877,TAMPINES ST 84,877 TAMPINES ST 84,07 TO 09,8,74,Model A,1988,73,345000,1.1,1.31,0,1,0,2
2014-12,2014,TAMPINES,3 ROOM,879,TAMPINES AVE 8,879 TAMPINES AVE 8,07 TO 09,8,74,Model A,1988,73,312000,1.11,1.4,0,1,0,2
2014-12,2014,TAMPINES,EXECUTIVE,893,TAMPINES AVE 8,893 TAMPINES AVE 8,10 TO 12,11,137,Apartment,1997,82,650000,1,1.6,0,1,0,2
2015-01,2015,TAMPINES,4 ROOM,347,TAMPINES ST 33,347 TAMPINES ST 33,07 TO 09,8,105,Model A,1996,80,390000,1.06,2.27,0,0,0,2
2015-01,2015,TAMPINES,4 ROOM,355,TAMPINES ST 33,355 TAMPINES ST 33,10 TO 12,11,107,Model A,1996,80,435000,0.77,2.06,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,367,TAMPINES ST 34,367 TAMPINES ST 34,10 TO 12,11,100,Model A,1997,81,425000,0.66,1.95,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,369,TAMPINES ST 34,369 TAMPINES ST 34,07 TO 09,8,100,Model A,1997,81,378000,0.68,1.96,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,388,TAMPINES ST 32,388 TAMPINES ST 32,10 TO 12,11,127,Improved,1993,77,520000,0.4,1.69,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,383,TAMPINES ST 32,383 TAMPINES ST 32,10 TO 12,11,126,Improved,1993,77,548000,0.44,1.68,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,497B,TAMPINES ST 45,497B TAMPINES ST 45,04 TO 06,5,131,Premium Apartment,1996,80,540000,0.46,1.71,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,489B,TAMPINES ST 45,489B TAMPINES ST 45,07 TO 09,8,107,Model A,1993,77,415000,0.65,1.75,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,498L,TAMPINES ST 45,498L TAMPINES ST 45,04 TO 06,5,124,Premium Apartment,1997,81,525000,0.75,1.78,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,296,TAMPINES ST 22,296 TAMPINES ST 22,07 TO 09,8,67,New Generation,1985,69,341000,0.59,1.47,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,289,TAMPINES ST 22,289 TAMPINES ST 22,04 TO 06,5,121,Improved,1985,69,453000,0.74,1.5,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,462,TAMPINES ST 44,462 TAMPINES ST 44,04 TO 06,5,64,Simplified,1987,71,315000,0.33,1.43,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,469,TAMPINES ST 44,469 TAMPINES ST 44,10 TO 12,11,74,Model A,1985,69,348000,0.46,1.42,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,213,TAMPINES ST 23,213 TAMPINES ST 23,04 TO 06,5,73,Model A,1985,69,345000,0.17,1.24,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,476,TAMPINES ST 44,476 TAMPINES ST 44,01 TO 03,2,83,Simplified,1993,77,380000,0.54,1.32,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,450E,TAMPINES ST 42,450E TAMPINES ST 42,07 TO 09,8,107,Model A,1996,80,468000,0.23,1.15,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,450F,TAMPINES ST 42,450F TAMPINES ST 42,07 TO 09,8,107,Model A,1996,80,455000,0.25,1.18,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,450F,TAMPINES ST 42,450F TAMPINES ST 42,07 TO 09,8,124,Improved,1996,80,515000,0.25,1.18,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,285,TAMPINES ST 22,285 TAMPINES ST 22,07 TO 09,8,83,Model A,1984,68,345000,0.69,1.25,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,216,TAMPINES ST 23,216 TAMPINES ST 23,10 TO 12,11,121,Improved,1985,69,555000,0.31,1.1,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,222,TAMPINES ST 24,222 TAMPINES ST 24,07 TO 09,8,104,Model A,1985,69,445000,0.23,1.08,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,282,TAMPINES ST 22,282 TAMPINES ST 22,04 TO 06,5,74,Model A,1984,68,305000,0.96,1.33,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,436,TAMPINES ST 43,436 TAMPINES ST 43,10 TO 12,11,104,Model A,1986,70,428000,0.51,1.08,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,438,TAMPINES ST 43,438 TAMPINES ST 43,04 TO 06,5,74,Model A,1985,69,300000,0.58,1.11,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,444,TAMPINES ST 42,444 TAMPINES ST 42,01 TO 03,2,74,Model A,1985,69,320000,0.44,0.99,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,278,TAMPINES ST 22,278 TAMPINES ST 22,10 TO 12,11,132,Model A,1985,69,510000,1.1,1.31,0,0,0,2
2015-01,2015,TAMPINES,4 ROOM,277,TAMPINES ST 22,277 TAMPINES ST 22,04 TO 06,5,104,Model A,1985,69,408000,1.05,1.25,0,0,0,2
2015-01,2015,TAMPINES,3 ROOM,261,TAMPINES ST 21,261 TAMPINES ST 21,07 TO 09,8,74,Model A,1984,68,370000,0.45,0.9,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,230B,TAMPINES ST 24,230B TAMPINES ST 24,01 TO 03,2,108,Model A,1993,77,455000,0.44,0.86,0,0,1,2
2015-01,2015,TAMPINES,EXECUTIVE,430,TAMPINES ST 41,430 TAMPINES ST 41,07 TO 09,8,148,Maisonette,1986,70,613000,0.61,0.84,0,0,1,2
2015-01,2015,TAMPINES,EXECUTIVE,429,TAMPINES ST 41,429 TAMPINES ST 41,04 TO 06,5,148,Maisonette,1985,69,632000,0.66,0.86,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,271,TAMPINES ST 21,271 TAMPINES ST 21,04 TO 06,5,75,Model A,1984,68,343000,0.87,0.9,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,249,TAMPINES ST 21,249 TAMPINES ST 21,07 TO 09,8,106,Model A,1984,68,525000,0.7,0.7,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,234,TAMPINES ST 21,234 TAMPINES ST 21,01 TO 03,2,105,Model A,1984,68,465000,0.59,0.59,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,424,TAMPINES ST 41,424 TAMPINES ST 41,10 TO 12,11,74,Model A,1985,69,325000,0.63,0.63,0,0,1,2
2015-01,2015,TAMPINES,EXECUTIVE,426,TAMPINES ST 41,426 TAMPINES ST 41,07 TO 09,8,148,Maisonette,1986,70,615000,0.74,0.74,0,0,1,2
2015-01,2015,TAMPINES,EXECUTIVE,426,TAMPINES ST 41,426 TAMPINES ST 41,10 TO 12,11,148,Maisonette,1986,70,650000,0.74,0.74,0,0,1,2
2015-01,2015,TAMPINES,5 ROOM,268,TAMPINES ST 21,268 TAMPINES ST 21,07 TO 09,8,133,Model A,1984,68,545000,0.67,0.67,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,418,TAMPINES ST 41,418 TAMPINES ST 41,04 TO 06,5,74,Model A,1985,69,330000,0.62,0.62,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,418,TAMPINES ST 41,418 TAMPINES ST 41,07 TO 09,8,74,Model A,1985,69,333000,0.62,0.62,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,163,TAMPINES ST 12,163 TAMPINES ST 12,04 TO 06,5,107,Model A,1984,68,468000,0.79,0.79,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,243,TAMPINES ST 21,243 TAMPINES ST 21,07 TO 09,8,74,Model A,1984,68,410000,0.47,0.47,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,240,TAMPINES ST 21,240 TAMPINES ST 21,01 TO 03,2,74,Model A,1984,68,340000,0.47,0.47,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,241,TAMPINES ST 21,241 TAMPINES ST 21,01 TO 03,2,74,Model A,1985,69,368000,0.47,0.47,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,239,TAMPINES ST 21,239 TAMPINES ST 21,01 TO 03,2,96,New Generation,1984,68,440000,0.47,0.47,0,0,1,2
2015-01,2015,TAMPINES,4 ROOM,414,TAMPINES ST 41,414 TAMPINES ST 41,07 TO 09,8,84,Simplified,1987,71,369000,0.63,0.63,1,0,1,2
2015-01,2015,TAMPINES,4 ROOM,414,TAMPINES ST 41,414 TAMPINES ST 41,04 TO 06,5,84,Simplified,1987,71,383000,0.63,0.63,1,0,1,2
2015-01,2015,TAMPINES,4 ROOM,161,TAMPINES ST 12,161 TAMPINES ST 12,04 TO 06,5,103,Model A,1984,68,498000,0.66,0.66,1,0,1,2
2015-01,2015,TAMPINES,3 ROOM,164,TAMPINES ST 12,164 TAMPINES ST 12,04 TO 06,5,74,Model A,1984,68,348000,0.71,0.71,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,164,TAMPINES ST 12,164 TAMPINES ST 12,10 TO 12,11,74,Model A,1984,68,355000,0.71,0.71,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,406,TAMPINES ST 41,406 TAMPINES ST 41,10 TO 12,11,64,Simplified,1986,70,350000,0.46,0.46,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,139,TAMPINES ST 11,139 TAMPINES ST 11,04 TO 06,5,75,Model A,1984,68,331000,0.69,0.93,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,140,TAMPINES ST 12,140 TAMPINES ST 12,01 TO 03,2,91,New Generation,1984,68,420000,0.64,0.84,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,921,TAMPINES ST 91,921 TAMPINES ST 91,07 TO 09,8,110,Model A,1984,68,460000,0.39,0.81,1,1,1,2
2015-01,2015,TAMPINES,4 ROOM,924,TAMPINES ST 91,924 TAMPINES ST 91,07 TO 09,8,104,Model A,1983,67,430000,0.28,0.98,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,946,TAMPINES AVE 4,946 TAMPINES AVE 4,04 TO 06,5,104,Model A,1988,72,528000,0.55,0.55,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,518C TAMPINES CTRL 7,01 TO 03,2,107,DBSS,2008,92,550000,0.47,0.47,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,515C TAMPINES CTRL 7,10 TO 12,11,108,DBSS,2008,92,678000,0.55,0.55,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,518A,TAMPINES CTRL 7,518A TAMPINES CTRL 7,16 TO 18,17,109,DBSS,2008,92,698000,0.53,0.53,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,842D,TAMPINES ST 82,842D TAMPINES ST 82,13 TO 15,14,137,Model A,1995,79,638000,0.57,0.77,0,1,1,2
2015-01,2015,TAMPINES,EXECUTIVE,856C,TAMPINES ST 82,856C TAMPINES ST 82,01 TO 03,2,142,Apartment,1995,79,670000,0.67,0.67,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,842B,TAMPINES ST 82,842B TAMPINES ST 82,04 TO 06,5,128,Improved,1995,79,575000,0.67,0.81,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,842C,TAMPINES ST 82,842C TAMPINES ST 82,10 TO 12,11,108,Model A,1995,79,520000,0.73,0.76,0,1,1,2
2015-01,2015,TAMPINES,3 ROOM,810,TAMPINES AVE 4,810 TAMPINES AVE 4,07 TO 09,8,73,Model A,1984,68,328000,0.22,1.19,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,856,TAMPINES ST 82,856 TAMPINES ST 82,07 TO 09,8,84,Simplified,1986,70,385000,0.76,0.76,1,1,1,2
2015-01,2015,TAMPINES,4 ROOM,856,TAMPINES ST 82,856 TAMPINES ST 82,04 TO 06,5,84,Simplified,1986,70,411000,0.76,0.76,1,1,1,2
2015-01,2015,TAMPINES,3 ROOM,809,TAMPINES AVE 4,809 TAMPINES AVE 4,10 TO 12,11,73,Model A,1984,68,365000,0.22,1.23,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,852,TAMPINES ST 82,852 TAMPINES ST 82,07 TO 09,8,103,Model A,1985,69,438888,0.78,0.78,0,1,1,2
2015-01,2015,TAMPINES,3 ROOM,820,TAMPINES ST 81,820 TAMPINES ST 81,01 TO 03,2,68,New Generation,1984,68,308000,0.37,1.11,0,1,1,2
2015-01,2015,TAMPINES,4 ROOM,846,TAMPINES ST 82,846 TAMPINES ST 82,01 TO 03,2,103,Model A,1986,70,390000,0.79,0.86,0,1,1,2
2015-01,2015,TAMPINES,EXECUTIVE,863,TAMPINES ST 83,863 TAMPINES ST 83,10 TO 12,11,146,Maisonette,1988,72,730000,0.74,0.74,0,1,1,2
2015-01,2015,TAMPINES,EXECUTIVE,857,TAMPINES ST 83,857 TAMPINES ST 83,04 TO 06,5,146,Maisonette,1988,72,660000,0.79,0.79,1,1,1,2
2015-01,2015,TAMPINES,4 ROOM,722,TAMPINES ST 72,722 TAMPINES ST 72,07 TO 09,8,99,Model A,1997,81,450000,0.97,0.97,0,0,1,2
2015-01,2015,TAMPINES,3 ROOM,898,TAMPINES ST 81,898 TAMPINES ST 81,07 TO 09,8,74,Model A,1988,72,350000,0.45,1.26,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,731,TAMPINES ST 71,731 TAMPINES ST 71,10 TO 12,11,124,Improved,1997,81,533000,1.01,1.01,0,1,0,2
2015-01,2015,TAMPINES,4 ROOM,729,TAMPINES ST 71,729 TAMPINES ST 71,01 TO 03,2,104,Model A,1997,81,415000,1.01,1.01,0,1,0,2
2015-01,2015,TAMPINES,5 ROOM,742,TAMPINES ST 72,742 TAMPINES ST 72,10 TO 12,11,120,Improved,1997,81,525000,1.17,1.17,0,0,0,2
2015-01,2015,TAMPINES,3 ROOM,885,TAMPINES ST 83,885 TAMPINES ST 83,01 TO 03,2,74,Model A,1987,71,312000,0.88,1.22,0,1,1,2
2015-01,2015,TAMPINES,5 ROOM,872,TAMPINES ST 84,872 TAMPINES ST 84,10 TO 12,11,121,Improved,1988,72,500000,1.18,1.19,0,1,0,2
2015-01,2015,TAMPINES,EXECUTIVE,874A,TAMPINES ST 84,874A TAMPINES ST 84,01 TO 03,2,146,Maisonette,1989,73,610000,1.09,1.22,0,1,0,2
